,Direct,MinPrice,OutOrigin,OutDestination,OutboundCarrier,InboundCarrier,DepartureDate1,DepartureDate2,Distance,CPM,QuoteDateTime,MomondoLink,GoogleLink
8135,False,704,YYZ,MAA,Etihad Airways,Etihad Airways,2017-05-14 00:00:00,2017-06-05 00:00:00,8321.73496265059,4.229887175929514,2017-01-06 00:59:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=MAA&SDP0=14-05-2017&SO1=MAA&SD1=YYZ&SDP1=05-06-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=MAA;d=2017-05-14;r=2017-06-05
8137,False,720,YYZ,TRV,Etihad Airways,Etihad Airways,2017-04-28 00:00:00,2017-05-26 00:00:00,8547.092193802331,4.211958778928853,2017-01-05 23:18:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=TRV&SDP0=28-04-2017&SO1=TRV&SD1=YYZ&SDP1=26-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=TRV;d=2017-04-28;r=2017-05-26
8146,False,786,YYZ,LKO,Air India,Air India,2017-02-22 00:00:00,2017-03-02 00:00:00,7417.830704786426,5.298044881860313,2017-01-04 22:00:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=LKO&SDP0=22-02-2017&SO1=LKO&SD1=YYZ&SDP1=02-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=LKO;d=2017-02-22;r=2017-03-02
8149,False,783,YYZ,UDR,Air India,Air India,2017-03-01 00:00:00,2017-05-21 00:00:00,7430.368912351016,5.268917393175932,2017-01-06 21:33:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=UDR&SDP0=01-03-2017&SO1=UDR&SD1=YYZ&SDP1=21-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=UDR;d=2017-03-01;r=2017-05-21
8157,False,786,YYZ,GOI,Air India,Air India,2017-02-02 00:00:00,2017-03-02 00:00:00,8027.338528779785,4.895769607710053,2016-12-29 14:17:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=GOI&SDP0=02-02-2017&SO1=GOI&SD1=YYZ&SDP1=02-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=GOI;d=2017-02-02;r=2017-03-02
8175,False,561,YYZ,IKA,Turkish Airlines,Turkish Airlines,2017-03-15 00:00:00,2017-03-27 00:00:00,6159.945116394716,4.5536119997798075,2017-01-11 22:59:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=IKA&SDP0=15-03-2017&SO1=IKA&SD1=YYZ&SDP1=27-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=IKA;d=2017-03-15;r=2017-03-27
8191,False,479,YYZ,FCO,British Airways,British Airways,2017-01-28 00:00:00,2017-01-31 00:00:00,4404.369488541358,5.43778174431314,2017-01-12 02:25:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=FCO&SDP0=28-01-2017&SO1=FCO&SD1=YYZ&SDP1=31-01-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=FCO;d=2017-01-28;r=2017-01-31
8208,False,509,YYZ,VCE,British Airways,British Airways,2017-09-04 00:00:00,2017-09-06 00:00:00,4259.812592668069,5.974441233354771,2017-01-03 01:32:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=VCE&SDP0=04-09-2017&SO1=VCE&SD1=YYZ&SDP1=06-09-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=VCE;d=2017-09-04;r=2017-09-06
8216,False,602,YYZ,AMM,British Airways,British Airways,2017-01-25 00:00:00,2017-03-12 00:00:00,5835.1467853170525,5.15839637072035,2017-01-11 21:43:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=AMM&SDP0=25-01-2017&SO1=AMM&SD1=YYZ&SDP1=12-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=AMM;d=2017-01-25;r=2017-03-12
8220,False,676,YYZ,CTS,ANA,ANA,2017-01-25 00:00:00,2017-02-01 00:00:00,5941.508158366975,5.688791313431426,2016-12-29 06:16:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=CTS&SDP0=25-01-2017&SO1=CTS&SD1=YYZ&SDP1=01-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=CTS;d=2017-01-25;r=2017-02-01
8222,False,594,YYZ,FUK,China Eastern,China Eastern,2017-03-21 00:00:00,2017-04-11 00:00:00,6773.660395432708,4.38463080021341,2017-01-08 04:52:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=FUK&SDP0=21-03-2017&SO1=FUK&SD1=YYZ&SDP1=11-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=FUK;d=2017-03-21;r=2017-04-11
8225,True,595,YYZ,HND,Air Canada,Air Canada,2017-02-07 00:00:00,2017-02-22 00:00:00,6430.434316772941,4.626437116759134,2017-01-05 17:22:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=HND&SDP0=07-02-2017&SO1=HND&SD1=YYZ&SDP1=22-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=HND;d=2017-02-07;r=2017-02-22
8228,False,615,YYZ,ITM,Air Canada,,2017-02-09 00:00:00,2017-02-16 00:00:00,6585.670884868901,4.669228167877407,2017-01-10 20:18:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=ITM&SDP0=09-02-2017&SO1=ITM&SD1=YYZ&SDP1=16-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=ITM;d=2017-02-09;r=2017-02-16
8231,False,603,YYZ,KIX,China Eastern,China Eastern,2017-04-06 00:00:00,2017-04-10 00:00:00,6612.773992624435,4.559357394283826,2017-01-08 23:00:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=KIX&SDP0=06-04-2017&SO1=KIX&SD1=YYZ&SDP1=10-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=KIX;d=2017-04-06;r=2017-04-10
8238,False,599,YYZ,NGO,China Eastern,China Eastern,2017-05-15 00:00:00,2017-05-29 00:00:00,6548.208758312313,4.573769882027874,2017-01-10 00:00:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=NGO&SDP0=15-05-2017&SO1=NGO&SD1=YYZ&SDP1=29-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=NGO;d=2017-05-15;r=2017-05-29
8241,False,712,YYZ,OKA,ANA,ANA,2017-04-05 00:00:00,2017-04-14 00:00:00,7310.736774182154,4.869550238181369,2017-01-05 19:39:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=OKA&SDP0=05-04-2017&SO1=OKA&SD1=YYZ&SDP1=14-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=OKA;d=2017-04-05;r=2017-04-14
8249,False,928,YYZ,MBA,Ethiopian Airlines,Ethiopian Airlines,2017-02-25 00:00:00,2017-04-14 00:00:00,7853.295395524319,5.908347727050211,2017-01-01 10:25:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=MBA&SDP0=25-02-2017&SO1=MBA&SD1=YYZ&SDP1=14-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=MBA;d=2017-02-25;r=2017-04-14
8250,False,768,YYZ,NBO,Saudia,Saudia,2017-04-05 00:00:00,2017-04-25 00:00:00,7590.4554145161765,5.058984988774571,2017-01-11 03:37:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=NBO&SDP0=05-04-2017&SO1=NBO&SD1=YYZ&SDP1=25-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=NBO;d=2017-04-05;r=2017-04-25
8264,False,651,YYZ,BEY,EgyptAir,EgyptAir,2017-04-22 00:00:00,2017-07-16 00:00:00,5706.618946842399,5.703902836899711,2017-01-05 06:53:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=BEY&SDP0=22-04-2017&SO1=BEY&SD1=YYZ&SDP1=16-07-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=BEY;d=2017-04-22;r=2017-07-16
8285,False,727,YYZ,RGN,China Eastern,China Eastern,2017-03-28 00:00:00,2017-04-04 00:00:00,8244.549615550815,4.408973406071433,2017-01-06 04:25:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=RGN&SDP0=28-03-2017&SO1=RGN&SD1=YYZ&SDP1=04-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=RGN;d=2017-03-28;r=2017-04-04
8292,False,993,YYZ,MRU,British Airways,British Airways,2017-02-03 00:00:00,2017-02-26 00:00:00,9514.67490546256,5.218255010635725,2017-01-08 00:46:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=MRU&SDP0=03-02-2017&SO1=MRU&SD1=YYZ&SDP1=26-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=MRU;d=2017-02-03;r=2017-02-26
8354,False,337,YYZ,AMS,WOW air,WOW air,2017-02-13 00:00:00,2017-02-16 00:00:00,3722.851531556624,4.526100452078615,2017-01-04 22:23:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=AMS&SDP0=13-02-2017&SO1=AMS&SD1=YYZ&SDP1=16-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=AMS;d=2017-02-13;r=2017-02-16
8364,False,384,YYZ,OSL,Icelandair,Icelandair,2017-03-28 00:00:00,2017-04-04 00:00:00,3698.3796813490785,5.191462655071777,2016-12-28 04:33:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=OSL&SDP0=28-03-2017&SO1=OSL&SD1=YYZ&SDP1=04-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=OSL;d=2017-03-28;r=2017-04-04
8377,False,762,YYZ,KTM,China Eastern,China Eastern,2017-03-14 00:00:00,2017-04-04 00:00:00,7416.498329181189,5.1371952515772215,2016-12-29 23:34:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=KTM&SDP0=14-03-2017&SO1=KTM&SD1=YYZ&SDP1=04-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=KTM;d=2017-03-14;r=2017-04-04
8378,False,977,YYZ,AKL,Air New Zealand,Air New Zealand,2017-09-04 00:00:00,2017-09-14 00:00:00,8625.606578987017,5.663369822477678,2017-01-12 15:38:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=AKL&SDP0=04-09-2017&SO1=AKL&SD1=YYZ&SDP1=14-09-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=AKL;d=2017-09-04;r=2017-09-14
8379,False,1067,YYZ,CHC,Air New Zealand,Air New Zealand,2017-02-23 00:00:00,2017-03-06 00:00:00,8949.755316621786,5.961056823633669,2016-12-30 15:43:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=CHC&SDP0=23-02-2017&SO1=CHC&SD1=YYZ&SDP1=06-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=CHC;d=2017-02-23;r=2017-03-06
8381,False,1081,YYZ,ZQN,Air New Zealand,Air New Zealand,2017-06-06 00:00:00,2017-06-16 00:00:00,9164.74969132586,5.897596968868291,2016-12-30 15:59:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=ZQN&SDP0=06-06-2017&SO1=ZQN&SD1=YYZ&SDP1=16-06-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=ZQN;d=2017-06-06;r=2017-06-16
8390,False,839,YYZ,MCT,EgyptAir,EgyptAir,2017-01-19 00:00:00,2017-01-27 00:00:00,7080.179531216751,5.924990999880869,2017-01-06 19:29:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=MCT&SDP0=19-01-2017&SO1=MCT&SD1=YYZ&SDP1=27-01-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=MCT;d=2017-01-19;r=2017-01-27
8403,False,714,YYZ,CEB,Korean Air,Korean Air,2017-04-02 00:00:00,2017-05-31 00:00:00,8424.855873888833,4.237461214101604,2016-12-31 14:45:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=CEB&SDP0=02-04-2017&SO1=CEB&SD1=YYZ&SDP1=31-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=CEB;d=2017-04-02;r=2017-05-31
8404,False,684,YYZ,CRK,Cathay Pacific,Cathay Pacific,2017-04-10 00:00:00,2017-05-01 00:00:00,8176.508471990068,4.182714433325367,2017-01-09 19:07:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=CRK&SDP0=10-04-2017&SO1=CRK&SD1=YYZ&SDP1=01-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=CRK;d=2017-04-10;r=2017-05-01
8405,False,505,YYZ,MNL,,,2017-03-26 00:00:00,2017-04-16 00:00:00,8212.521351271447,3.0745734373148195,2017-01-06 23:52:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=MNL&SDP0=26-03-2017&SO1=MNL&SD1=YYZ&SDP1=16-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=MNL;d=2017-03-26;r=2017-04-16
8425,False,800,YYZ,ISB,Turkish Airlines,Turkish Airlines,2017-04-19 00:00:00,2017-05-25 00:00:00,6828.437644151529,5.857855352059852,2017-01-11 17:23:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=ISB&SDP0=19-04-2017&SO1=ISB&SD1=YYZ&SDP1=25-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=ISB;d=2017-04-19;r=2017-05-25
8427,False,800,YYZ,KHI,Turkish Airlines,Turkish Airlines,2017-02-07 00:00:00,2017-02-22 00:00:00,7253.521417719957,5.514562885591292,2017-01-11 08:29:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=KHI&SDP0=07-02-2017&SO1=KHI&SD1=YYZ&SDP1=22-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=KHI;d=2017-02-07;r=2017-02-22
8429,False,782,YYZ,LHE,Turkish Airlines,Turkish Airlines,2017-03-19 00:00:00,2017-05-06 00:00:00,6990.16641936519,5.59357212035459,2017-01-10 05:07:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=LHE&SDP0=19-03-2017&SO1=LHE&SD1=YYZ&SDP1=06-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=LHE;d=2017-03-19;r=2017-05-06
8444,False,473,YYZ,WAW,British Airways,British Airways,2017-01-30 00:00:00,2017-02-06 00:00:00,4310.225242441434,5.486952228650577,2016-12-31 03:10:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=WAW&SDP0=30-01-2017&SO1=WAW&SD1=YYZ&SDP1=06-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=WAW;d=2017-01-30;r=2017-02-06
8455,False,737,YYZ,DOH,Saudia,Saudia,2017-02-01 00:00:00,2017-02-12 00:00:00,6761.518030325084,5.44995958521881,2017-01-10 20:22:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=DOH&SDP0=01-02-2017&SO1=DOH&SD1=YYZ&SDP1=12-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=DOH;d=2017-02-01;r=2017-02-12
8459,False,490,YYZ,OTP,LOT,LOT,2017-03-23 00:00:00,2017-03-27 00:00:00,4824.906889722038,5.077818196282632,2017-01-11 02:15:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=OTP&SDP0=23-03-2017&SO1=OTP&SD1=YYZ&SDP1=27-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=OTP;d=2017-03-23;r=2017-03-27
8464,False,551,YYZ,BEG,,,2017-05-01 00:00:00,2017-05-22 00:00:00,4598.287234945093,5.991361259607996,2017-01-11 16:20:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=BEG&SDP0=01-05-2017&SO1=BEG&SD1=YYZ&SDP1=22-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=BEG;d=2017-05-01;r=2017-05-22
8477,False,556,YYZ,SVO,LOT,LOT,2017-03-27 00:00:00,2017-04-10 00:00:00,4640.917537103967,5.990194778885858,2017-01-11 18:12:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=SVO&SDP0=27-03-2017&SO1=SVO&SD1=YYZ&SDP1=10-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=SVO;d=2017-03-27;r=2017-04-10
8501,False,597,YYZ,DMM,EgyptAir,EgyptAir,2017-01-30 00:00:00,2017-02-12 00:00:00,6630.145959432646,4.502163328325025,2017-01-10 19:21:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=DMM&SDP0=30-01-2017&SO1=DMM&SD1=YYZ&SDP1=12-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=DMM;d=2017-01-30;r=2017-02-12
8502,False,750,YYZ,JED,EgyptAir,EgyptAir,2017-02-11 00:00:00,2017-03-01 00:00:00,6491.730618554344,5.776579806441652,2017-01-09 17:06:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=JED&SDP0=11-02-2017&SO1=JED&SD1=YYZ&SDP1=01-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=JED;d=2017-02-11;r=2017-03-01
8503,True,681,YYZ,JED,Saudia,Saudia,2017-04-05 00:00:00,2017-04-24 00:00:00,6491.730618554344,5.245134464249021,2017-01-11 04:18:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=JED&SDP0=05-04-2017&SO1=JED&SD1=YYZ&SDP1=24-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=JED;d=2017-04-05;r=2017-04-24
8504,False,749,YYZ,MED,EgyptAir,EgyptAir,2017-01-19 00:00:00,2017-02-05 00:00:00,6360.056493007531,5.888312476653917,2017-01-09 16:53:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=MED&SDP0=19-01-2017&SO1=MED&SD1=YYZ&SDP1=05-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=MED;d=2017-01-19;r=2017-02-05
8505,False,671,YYZ,RUH,EgyptAir,EgyptAir,2017-01-16 00:00:00,2017-04-21 00:00:00,6605.114105279274,5.079397488861619,2017-01-06 01:03:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=RUH&SDP0=16-01-2017&SO1=RUH&SD1=YYZ&SDP1=21-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=RUH;d=2017-01-16;r=2017-04-21
8507,False,1000,YYZ,SEZ,Ethiopian Airlines,Ethiopian Airlines,2017-04-01 00:00:00,2017-05-01 00:00:00,8609.032740644232,5.807853391466879,2017-01-06 20:23:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=SEZ&SDP0=01-04-2017&SO1=SEZ&SD1=YYZ&SDP1=01-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=SEZ;d=2017-04-01;r=2017-05-01
8509,False,306,YYZ,ARN,WOW air,WOW air,2017-07-01 00:00:00,2017-09-15 00:00:00,3923.748724413258,3.899332264781533,2017-01-07 23:45:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=ARN&SDP0=01-07-2017&SO1=ARN&SD1=YYZ&SDP1=15-09-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=ARN;d=2017-07-01;r=2017-09-15
8511,False,451,YYZ,GOT,Lufthansa,Lufthansa,2017-03-28 00:00:00,2017-04-11 00:00:00,3815.5886161792414,5.909966264282588,2017-01-06 04:15:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=GOT&SDP0=28-03-2017&SO1=GOT&SD1=YYZ&SDP1=11-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=GOT;d=2017-03-28;r=2017-04-11
8525,False,525,YYZ,SIN,Air China,Air China,2017-03-27 00:00:00,2017-04-10 00:00:00,9320.246324944128,2.8164491672013146,2017-01-11 23:50:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=SIN&SDP0=27-03-2017&SO1=SIN&SD1=YYZ&SDP1=10-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=SIN;d=2017-03-27;r=2017-04-10
8539,False,515,YYZ,BKK,,,2017-03-14 00:00:00,2017-03-27 00:00:00,8476.038381407532,3.0379758610441723,2017-01-12 21:34:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=BKK&SDP0=14-03-2017&SO1=BKK&SD1=YYZ&SDP1=27-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=BKK;d=2017-03-14;r=2017-03-27
8540,False,704,YYZ,CNX,China Eastern,China Eastern,2017-04-10 00:00:00,2017-04-25 00:00:00,8123.70134667925,4.3330002541746335,2016-12-31 03:58:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=CNX&SDP0=10-04-2017&SO1=CNX&SD1=YYZ&SDP1=25-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=CNX;d=2017-04-10;r=2017-04-25
8541,False,561,YYZ,HKT,China Eastern,China Eastern,2017-04-04 00:00:00,2017-04-11 00:00:00,8858.608752100838,3.1664114292605916,2017-01-10 18:38:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=HKT&SDP0=04-04-2017&SO1=HKT&SD1=YYZ&SDP1=11-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=HKT;d=2017-04-04;r=2017-04-11
8542,False,728,YYZ,KBV,China Eastern,China Eastern,2017-03-05 00:00:00,2017-03-12 00:00:00,8860.844774644072,4.107960462659401,2017-01-11 21:25:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=KBV&SDP0=05-03-2017&SO1=KBV&SD1=YYZ&SDP1=12-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=KBV;d=2017-03-05;r=2017-03-12
8543,False,865,YYZ,USM,Cathay Pacific,Cathay Pacific,2017-02-20 00:00:00,2017-03-14 00:00:00,8761.724009412286,4.93624313588726,2017-01-10 20:10:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=USM&SDP0=20-02-2017&SO1=USM&SD1=YYZ&SDP1=14-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=USM;d=2017-02-20;r=2017-03-14
8554,False,303,YYZ,POS,United,United,2017-01-27 00:00:00,2017-01-29 00:00:00,2535.1919506030217,5.975878866448915,2017-01-11 17:57:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=POS&SDP0=27-01-2017&SO1=POS&SD1=YYZ&SDP1=29-01-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=POS;d=2017-01-27;r=2017-01-29
8555,True,238,YYZ,POS,Caribbean Airlines,Caribbean Airlines,2017-05-24 00:00:00,2017-05-31 00:00:00,2535.1919506030217,4.6939246541743955,2017-01-01 16:28:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=POS&SDP0=24-05-2017&SO1=POS&SD1=YYZ&SDP1=31-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=POS;d=2017-05-24;r=2017-05-31
8557,False,815,YYZ,DAR,Ethiopian Airlines,Ethiopian Airlines,2017-04-04 00:00:00,2017-04-26 00:00:00,7975.836379196817,5.109182042185225,2017-01-05 17:50:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=DAR&SDP0=04-04-2017&SO1=DAR&SD1=YYZ&SDP1=26-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=DAR;d=2017-04-04;r=2017-04-26
8558,False,883,YYZ,JRO,Ethiopian Airlines,Ethiopian Airlines,2017-02-25 00:00:00,2017-03-15 00:00:00,7702.889592267004,5.731615320609366,2016-12-31 01:03:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=YYZ&SD0=JRO&SDP0=25-02-2017&SO1=JRO&SD1=YYZ&SDP1=15-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=YYZ;t=JRO;d=2017-02-25;r=2017-03-15
